13429-INFO-[68, 56, 47, 41, 34, 20, 19, 122, 16, 13]
13429-INFO-[67.95762951754824, 68, 68, 68, 68, 68, 68, 68, 68, 68]
13429-INFO-[68, 68, 68.04179672949797, 68, 68, 68, 68.01294853255418, 68, 68, 68.02043046037194]
13429-INFO-[68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797]
13429-INFO-[68.03669629745538, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.04179672949797, 68.03330559773804, 68.06577609157415]
13429-INFO-[68.06577609157415, 68.06577609157415, 68.06577609157415, 68.06577609157415, 68.06577609157415, 68.06577609157415, 68.06577609157415, 68.08980606821494, 68.06577609157415, 68.06577609157415]
13429-INFO-[68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.08980606821494]
13429-INFO-[68.12060573343514, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.09843646787084, 68.08980606821494, 68.08980606821494, 68.08980606821494, 68.06925929527527, 68.08980606821494]
13429-INFO-[68.12060573343514, 68.12060573343514, 68.12060573343514, 68.12060573343514, 68.14759098546425, 68.12060573343514, 68.12060573343514, 68.12060573343514, 68.12060573343514, 68.14211718468067]
13429-INFO-[68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.11573334737872]
13429-INFO-[68.14759098546425, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.17172014697536, 68.13637022800498, 68.14759098546425, 68.14759098546425, 68.14759098546425, 68.10996802137907]
13429-INFO-[68.17172014697536, 68.17172014697536, 68.17172014697536, 68.17172014697536, 68.17172014697536, 68.22032592474164, 68.17172014697536, 68.17172014697536, 68.17172014697536, 68.18897621988239]
13429-INFO-[68.22032592474164, 68.19259556751668, 68.22032592474164, 68.22032592474164, 68.22032592474164, 68.22032592474164, 68.22032592474164, 68.22032592474164, 68.22032592474164, 68.23401454296226]
13429-INFO-[68.23401454296226, 68.23901027451451, 68.18560670017281, 68.23401454296226, 68.23401454296226, 68.23401454296226, 68.23401454296226, 68.20950760308078, 68.23401454296226, 68.23401454296226]
13429-INFO-[68.23901027451451, 68.19670898633568, 68.23718919444357, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451]
13429-INFO-[68.23901027451451, 68.23901027451451, 68.19357243583447, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451, 68.23901027451451]
13429-INFO-[68.24545722534927, 68.23901027451451, 68.2109615100376, 68.23901027451451, 68.23901027451451, 68.20852333419033, 68.23901027451451, 68.2684947680505, 68.23901027451451, 68.26323659152278]
13429-INFO-[68.2684947680505, 68.28513686347587, 68.2684947680505, 68.241797231769, 68.2684947680505, 68.2684947680505, 68.2684947680505, 68.2684947680505, 68.2684947680505, 68.22243552972107]
13429-INFO-[68.25690648850649, 68.2564582951423, 68.28513686347587, 68.28513686347587, 68.3033713911627, 68.3312075124332, 68.28968609929524, 68.28513686347587, 68.28513686347587, 68.28513686347587]
13429-INFO-[68.3312075124332, 68.33254854189705, 68.3312075124332, 68.3312075124332, 68.3312075124332, 68.3312075124332, 68.3312075124332, 68.3312075124332, 68.3312075124332, 68.3312075124332]
13429-INFO-[68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33167563793072, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705]
13429-INFO-[68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.33254854189705, 68.32033075889491, 68.34234641554596, 68.33254854189705]
13429-INFO-[68.34234641554596, 68.36821578794302, 68.34234641554596, 68.34234641554596, 68.34234641554596, 68.34234641554596, 68.29555081206865, 68.34234641554596, 68.3878867950085, 68.35696010905099]
13429-INFO-[68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.35802946058492]
13429-INFO-[68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.35680314730399, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085]
13429-INFO-[68.3878867950085, 68.3878867950085, 68.42713868592473, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085, 68.3878867950085]
13429-INFO-[68.38211978717425, 68.42713868592473, 68.42713868592473, 68.42713868592473, 68.42713868592473, 68.4348500977802, 68.42713868592473, 68.42713868592473, 68.42713868592473, 68.42713868592473]
13429-INFO-[68.4348500977802, 68.4348500977802, 68.4348500977802, 68.4348500977802, 68.4348500977802, 68.4348500977802, 68.45818315806588, 68.4348500977802, 68.4348500977802, 68.4348500977802]
